logFC,AveExpr,t,P.Value,adj.P.Val,B,transcript_id,gene_name,transcript_type,contrast
-0.256182698370653,-0.307347090861028,-0.27321070508359,0.799310493062727,0.896752709148844,-4.59937741907969,ENST00000606034.1,ENSG00000272512,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-0.775429770835017,2.05204747413465,-0.916504120037192,0.415366002225068,0.826593089573094,-4.59724791072308,ENST00000428771.6,HES4,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-0.876781478127051,4.19237290530141,-1.05385574221249,0.356082661778208,0.78726606131016,-4.5932751707618,ENST00000304952.11,HES4,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.503496428026794,3.93799728342272,0.972922301775783,0.390037389281462,0.808343160598875,-4.59664038675329,ENST00000481869.1,HES4,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.582212058894228,1.21245994700059,0.657007360344759,0.549929322805699,0.832093187423931,-4.59972994758134,ENST00000484667.2,HES4,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
1.87509120523842,-1.52967660396581,0.835896986771886,0.453974083774635,0.832093187423931,-4.59535356015062,ENST00000624697.4,ISG15,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.646659683328825,6.91699057039783,0.464771811191125,0.668214698825562,0.832093187423931,-4.64005890973345,ENST00000649529.1,ISG15,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-0.64032199158289,7.86018848890975,-2.27287309322116,0.0911495781853863,0.733481482836442,-4.45194842447542,ENST00000379370.7,AGRN,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-0.72975812666622,1.90465382170407,-0.866257900679044,0.439095360343854,0.832093187423931,-4.59820215952247,ENST00000620552.4,AGRN,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.255566904412424,0.994715005599012,0.298694093536004,0.781250007169474,0.886834424720433,-4.60282204428109,ENST00000652369.1,AGRN,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-0.665689097916528,2.04047113090525,-1.13168530037498,0.325990154416753,0.7748532828331,-4.5922286156797,ENST00000479707.1,AGRN,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.396559123974164,3.17241251545551,0.430960359745077,0.690495883568304,0.838303428398051,-4.61042982531765,ENST00000466223.1,AGRN,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-6.51738670871301,-3.85419341099976,-3.11008111168105,0.0400799187983196,0.733481482836442,-4.5931321291826,ENST00000478677.1,AGRN,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-1.07325294537222,0.559729798430487,-0.779857322491619,0.4825115951044,0.832093187423931,-4.5980053393178,ENST00000492947.1,AGRN,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.378104919452615,2.92938297860133,0.734032139811738,0.506883335075715,0.832093187423931,-4.60253545682204,ENST00000461111.1,AGRN,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
-3.6633947612872,-0.902820960606246,-1.60135497111285,0.190570325570935,0.746803145639719,-4.59267465219246,ENST00000418300.1,ENSG00000242590,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-4.6659092334231,-4.47135256942973,-2.02031447190657,0.119447459521437,0.733481482836442,-4.59411980453815,ENST00000688131.1,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
5.92832154133868,-1.95863698656186,1.92276121159887,0.132926084419816,0.73539350394526,-4.5945273437279,ENST00000456409.6,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-5.07641098050356,-2.23686849023236,-2.4309145589121,0.0773563479832961,0.733481482836442,-4.59308394041087,ENST00000702922.1,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-4.63969287879447,-1.92728424196685,-2.06394932540019,0.113918328680949,0.733481482836442,-4.59303406387428,ENST00000692821.2,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-6.20843646782386,-3.95717682462948,-2.94057624172584,0.0468869320575838,0.733481482836442,-4.59324964495511,ENST00000394517.7,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-7.36151579782825,-3.57281704796135,-3.55924730390694,0.0270467268265532,0.733481482836442,-4.59287731959499,ENST00000427998.6,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-2.46440011092233,-1.97932397593928,-1.587543675364,0.193585334335762,0.746803145639719,-4.5936695542364,ENST00000685011.1,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-1.0978234826989,-1.03538798734523,-1.00029503450614,0.378243087079046,0.800696612768743,-4.59512621960729,ENST00000433695.1,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-6.7717038974457,-3.76942101475553,-3.24699405730986,0.0354316846683576,0.733481482836442,-4.59304660316594,ENST00000451054.1,ENSG00000291156,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-5.18674139672454,-4.29774184832925,-2.34526532339693,0.0845073189157197,0.733481482836442,-4.59377320271794,ENST00000442292.2,ENSG00000273443,lncRNA,vsmc_C224Y_cluster_CAD_vs_ISO
-0.718968992887559,-3.39202281063391,-0.206322505542198,0.847430125659035,0.922087205228475,-4.59561703336284,ENST00000379339.5,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.185575112571172,3.29695682272876,0.429700769369326,0.691333721619925,0.838707590573767,-4.61144436161599,ENST00000421241.7,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
6.11523533676683,-1.86955476752163,1.51862404756931,0.209397710834568,0.746850495380119,-4.59476567569031,ENST00000379325.7,C1orf159,nonsense_mediated_decay,vsmc_C224Y_cluster_CAD_vs_ISO
0.537811067936659,0.934551854373863,0.736188710960079,0.505715547303425,0.832093187423931,-4.59832042252813,ENST00000487177.5,C1orf159,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.46548887970549,-1.62784138126516,0.274818320354152,0.798166367037884,0.896279753169658,-4.59633933792369,ENST00000477196.5,C1orf159,nonsense_mediated_decay,vsmc_C224Y_cluster_CAD_vs_ISO
-3.91414769885994,-2.54120098681495,-1.83126204725215,0.147112598226718,0.740304333356459,-4.59381315431581,ENST00000464905.1,C1orf159,protein_coding_CDS_not_defined,vsmc_C224Y_cluster_CAD_vs_ISO
0.228035756562736,-1.21363950052317,0.171474282169585,0.872849404519048,0.935496690746635,-4.59710204249774,ENST00000379320.5,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-2.20142377682247,-3.31442207582912,-0.805526551728203,0.469266682231691,0.832093187423931,-4.59532857224651,ENST00000379319.5,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
0.00903578581929857,-1.95193446207901,0.00519562917899128,0.996123428875456,0.997866351957388,-4.59633641923277,ENST00000434641.5,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
-4.94057855402934,-2.7639870773125,-2.28812188792918,0.0897020590957011,0.733481482836442,-4.59356522459225,ENST00000482816.5,C1orf159,protein_coding_CDS_not_defined,vsmc_C224Y_cluster_CAD_vs_ISO
-0.224861283846723,-1.60595598404826,-0.13751365085831,0.897806523710753,0.948721917046252,-4.59684913717654,ENST00000473600.1,C1orf159,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
0.830361221805961,-0.45470186856402,0.731779494644927,0.508105338533448,0.832093187423931,-4.5963314168967,ENST00000442117.5,C1orf159,protein_coding,vsmc_C224Y_cluster_CAD_vs_ISO
4.21455945168102,-2.99544498312641,1.28496022227631,0.273620324303794,0.756524030572142,-4.59493226791393,ENST00000472741.5,C1orf159,retained_intron,vsmc_C224Y_cluster_CAD_vs_ISO
