ensembl_id,gene_name,WZ12_CADASIL_Control,WZ16_CADASIL_C224Y,WZ4_CADASIL_Control,WZ8_CADASIL_Control,XZ5_CADASIL_R153C,XZ6_CADASIL_R153C_isoCtrl,XZ7_CADASIL_C224Y_isoCtrl
ENSG00000196975.16,ANXA4,2937,906,1867,1693,1066,2440,1347
ENSG00000196976.8,LAGE3,371,186,158,134,411,201,162
ENSG00000196979.1,GPRACR,6,1,3,4,7,9,3
ENSG00000196981.4,WDR5B,283,260,150,165,325,190,143
ENSG00000196990.10,FAM163B,7,21,0,4,3144,3,7
ENSG00000196993.9,NPIPB9,2,4,4,1,3,0,1
ENSG00000196998.19,WDR45,799,533,734,518,611,475,567
ENSG00000197006.15,METTL9,3399,3049,2615,2347,4860,3111,2907
ENSG00000197008.10,ZNF138,98,121,108,103,223,130,105
ENSG00000197013.11,ZNF429,308,187,198,271,357,233,228
ENSG00000197016.12,ZNF470,278,257,271,297,341,295,295
ENSG00000197019.5,SERTAD1,400,331,424,352,442,403,349
ENSG00000197020.12,ZNF100,155,215,114,170,327,167,145
ENSG00000197021.9,EOLA2,765,373,555,601,568,464,440
ENSG00000197023.6,OR51A6P,0,0,0,0,0,0,0
ENSG00000197024.9,ZNF398,482,521,314,504,753,436,437
ENSG00000197037.11,ZSCAN25,518,578,359,497,661,458,468
ENSG00000197038.6,RBMY1A3P,0,0,0,0,0,0,0
ENSG00000197043.15,ANXA6,11660,11486,10152,17731,8501,7309,9005
ENSG00000197044.11,ZNF441,134,129,117,135,168,94,99
ENSG00000197045.14,GMFB,3068,2163,2366,2666,2586,2537,2293
ENSG00000197046.12,SIGLEC15,5,2,15,6,4,9,22
ENSG00000197050.11,ZNF420,247,226,123,170,336,263,129
ENSG00000197054.12,ZNF763,25,19,12,13,20,14,13
ENSG00000197056.11,ZMYM1,338,385,330,330,416,294,224
ENSG00000197057.10,DTHD1,0,0,0,0,0,2,0
ENSG00000197061.5,H4C3,1,0,2,0,4,0,3
ENSG00000197062.12,ZSCAN26,404,488,339,413,551,260,230
ENSG00000197063.11,MAFG,2414,941,1102,1820,1687,1584,1390
ENSG00000197067.7,OR2T32P,0,0,0,0,0,0,0
ENSG00000197070.14,ARRDC1,463,199,464,312,304,247,212
ENSG00000197077.14,KIAA1671,957,847,1021,1122,1393,1554,1416
ENSG00000197079.9,KRT35,0,0,0,0,0,0,0
ENSG00000197081.16,IGF2R,15111,11039,13549,15600,11116,19259,15134
ENSG00000197083.14,ZNF300P1,0,0,0,0,0,0,0
ENSG00000197084.6,LCE1C,0,0,0,0,0,0,0
ENSG00000197085.11,NPSR1-AS1,0,0,0,0,0,2,2
ENSG00000197092.5,GOLGA6L16P,0,0,0,0,0,0,0
ENSG00000197093.11,GAL3ST4,173,907,169,206,2144,107,92
ENSG00000197099.8,HRG-AS1,0,0,0,0,0,0,0
ENSG00000197102.14,DYNC1H1,16411,20919,21605,20912,16332,27287,19498
ENSG00000197106.7,SLC6A17,104,150,56,118,1150,34,226
ENSG00000197110.10,IFNL3,0,0,0,0,0,0,0
ENSG00000197111.16,PCBP2,4743,4517,4385,4290,6701,3885,4543
ENSG00000197114.12,ZGPAT,209,139,189,208,253,143,133
ENSG00000197119.13,SLC25A29,892,694,1164,1001,1106,510,719
ENSG00000197121.15,PGAP1,1354,2767,906,994,2206,1359,1263
ENSG00000197122.13,SRC,1995,1470,1579,1591,2676,1672,1750
ENSG00000197123.9,ZNF679,0,0,0,0,0,0,0
ENSG00000197124.12,ZNF682,129,128,148,167,183,107,105
ENSG00000197125.3,OR8B8,0,0,0,0,0,0,0
ENSG00000197128.13,ZNF772,446,394,256,186,551,310,241
ENSG00000197134.13,ZNF257,24,19,23,0,30,20,3
ENSG00000197136.5,PCNX3,2763,2861,2528,2281,3326,2537,2321
ENSG00000197140.15,ADAM32,21,17,39,19,19,14,10
ENSG00000197142.11,ACSL5,5,12,10,11,3,13,6
ENSG00000197147.15,LRRC8B,249,428,240,284,404,175,163
ENSG00000197149.5,ENSG00000197149,414,224,257,364,294,261,196
ENSG00000197150.13,ABCB8,1552,1070,1319,1135,1262,1163,1045
ENSG00000197153.5,H3C12,5,4,0,4,2,2,3
ENSG00000197157.11,SND1,9844,8290,7686,10150,8108,8487,8056
ENSG00000197161.7,OR4C4P,0,0,0,0,0,0,0
ENSG00000197162.10,ZNF785,452,506,202,365,619,311,166
ENSG00000197165.11,SULT1A2,2,30,2,5,10,0,2
ENSG00000197168.14,NEK5,11,5,21,10,28,11,15
ENSG00000197170.10,PSMD12,1570,959,1615,1845,1542,1728,1478
ENSG00000197171.7,LINC03003,0,0,0,0,0,0,0
ENSG00000197172.11,MAGEA6,0,0,0,0,0,0,0
ENSG00000197176.7,LINC02291,0,0,0,0,0,0,0
ENSG00000197177.16,ADGRA1,2,1,0,3,7,3,1
ENSG00000197180.4,ATP6AP1-DT,40,28,16,27,46,52,30
ENSG00000197181.12,PIWIL2,6,3,0,1,4,2,7
ENSG00000197182.16,MIRLET7BHG,0,1,0,1,5,0,0
ENSG00000197183.15,NOL4L,2279,1744,1245,1893,2618,2047,1583
ENSG00000197185.7,SSXP1,0,0,0,0,0,0,0
ENSG00000197191.7,CYSRT1,13,6,8,2,24,8,14
ENSG00000197208.6,SLC22A4,72,27,99,95,30,122,86
ENSG00000197210.7,ENSG00000197210,0,0,0,0,0,0,0
ENSG00000197213.11,ZSCAN5B,2,1,1,0,0,0,0
ENSG00000197214.5,TCEA1P1,0,0,0,0,0,0,0
ENSG00000197217.13,ENTPD4,7999,3317,6502,4828,4608,6252,5186
ENSG00000197223.12,C1D,431,240,383,352,442,412,460
ENSG00000197226.13,TBC1D9B,4767,4767,3964,3918,5988,3633,3533
ENSG00000197233.7,OR1J2,0,0,0,0,0,0,1
ENSG00000197238.5,H4C11,3,0,1,0,1,0,2
ENSG00000197241.4,SLC2A7,0,0,1,0,0,0,0
ENSG00000197245.6,FAM110D,19,154,19,22,248,29,16
ENSG00000197249.14,SERPINA1,9,0,24,3,1,6,7
ENSG00000197251.4,LINC00336,0,0,0,1,0,1,0
ENSG00000197253.13,TPSB2,0,0,0,0,1,22,1
ENSG00000197254.4,ENSG00000197254,0,0,0,0,0,0,1
ENSG00000197256.11,KANK2,3739,3451,1585,2408,4044,2339,2260
ENSG00000197258.5,EIF4BP6,53,34,36,33,71,45,47
ENSG00000197261.12,C6orf141,44,0,17,1,119,14,3
ENSG00000197265.9,GTF2E2,955,702,894,949,996,840,699
ENSG00000197272.2,IL27,0,0,0,0,2,0,0
ENSG00000197273.4,GUCA2A,0,0,0,0,0,0,0
ENSG00000197275.14,RAD54B,93,92,105,120,95,66,65
ENSG00000197279.5,ZNF165,11,3,14,11,21,10,21
ENSG00000197283.18,SYNGAP1,1574,2081,1549,1657,2358,1151,1480
ENSG00000197291.9,RAMP2-AS1,74,126,83,73,120,102,80
ENSG00000197296.6,FITM2,622,325,372,379,632,354,297
ENSG00000197299.13,BLM,159,539,217,371,495,84,132
ENSG00000197301.7,HMGA2-AS1,23,28,12,39,82,32,137
ENSG00000197302.11,KRBOX5,389,363,359,373,494,410,399
ENSG00000197308.9,GATA3-AS1,28,8,1,4,0,18,10
ENSG00000197309.5,OR10D3,0,0,0,0,0,0,0
ENSG00000197312.13,DDI2,937,898,563,1191,1001,953,867
ENSG00000197320.5,ENSG00000197320,0,1,1,0,7,0,0
ENSG00000197321.16,SVIL,3804,2651,5274,2939,1344,2615,2932
ENSG00000197322.4,TMEM132E-DT,0,0,0,0,0,0,0
ENSG00000197323.12,TRIM33,1687,1751,1151,1313,2132,1452,1289
ENSG00000197324.9,LRP10,9530,4074,9630,5652,6399,11122,8481
ENSG00000197329.12,PELI1,706,644,409,630,1393,619,515
ENSG00000197332.9,ENSG00000197332,5,5,7,5,0,2,2
ENSG00000197334.2,Metazoa_SRP,0,0,1,0,0,0,0
ENSG00000197343.11,ZNF655,1902,1467,1908,2064,1725,1318,1272
ENSG00000197345.13,MRPL21,672,399,553,600,485,402,473
ENSG00000197353.4,LYPD2,0,0,0,0,0,0,0
ENSG00000197355.11,UAP1L1,488,246,156,554,355,162,211
ENSG00000197358.9,BNIP3P1,0,0,0,0,0,0,0
ENSG00000197360.9,ZNF98,10,3,1,0,14,11,0
ENSG00000197361.8,FBXL22,197,4,6,57,45,40,75
ENSG00000197362.15,ZNF786,317,198,219,274,348,211,237
ENSG00000197363.11,ZNF517,146,135,82,116,186,90,79
ENSG00000197364.8,S100A7L2,0,0,0,0,0,0,0
ENSG00000197372.10,ZNF675,211,201,187,200,343,260,240
ENSG00000197375.14,SLC22A5,384,205,392,250,215,280,122
ENSG00000197376.3,ENSG00000197376,0,6,0,0,6,0,0
ENSG00000197380.11,DACT3,1780,2286,379,865,5179,1484,1755
ENSG00000197381.18,ADARB1,768,1379,403,1164,1455,846,716
ENSG00000197385.6,ZNF860,34,16,18,41,53,38,45
ENSG00000197386.14,HTT,3463,3055,3236,3334,3262,4117,3508
ENSG00000197403.5,OR6N1,0,0,0,0,0,0,0
ENSG00000197405.8,C5AR1,89,16,129,107,81,80,88
ENSG00000197406.8,DIO3,25,7,1,10,43,6,8
ENSG00000197408.10,CYP2B6,0,0,0,0,0,1,0
ENSG00000197409.8,H3C4,0,0,0,0,0,0,0
ENSG00000197410.14,DCHS2,32,2,13,23,2,12,64
ENSG00000197415.12,VEPH1,603,124,199,277,120,477,141
ENSG00000197416.5,FABP12,0,0,0,1,0,0,0
ENSG00000197417.9,SHPK,73,66,113,85,70,54,56
ENSG00000197421.11,GGT3P,0,0,0,0,0,0,0
ENSG00000197428.3,OR51D1,0,0,0,0,0,0,0
ENSG00000197429.11,IPP,521,336,274,323,589,440,346
ENSG00000197430.11,OPALIN,0,0,1,0,0,0,0
ENSG00000197437.5,OR13G1,0,0,0,0,0,0,0
ENSG00000197442.11,MAP3K5,5,9,68,6,14,49,46
ENSG00000197444.10,OGDHL,539,128,197,151,157,112,88
ENSG00000197446.9,CYP2F1,0,0,0,0,0,0,0
ENSG00000197448.14,GSTK1,2551,1677,1946,1571,1962,1727,1592
ENSG00000197451.12,HNRNPAB,5854,3753,5999,5654,6781,5925,5637
ENSG00000197454.2,OR2L5,0,0,0,0,0,0,0
ENSG00000197457.10,STMN3,437,1213,1212,275,1918,798,540
ENSG00000197461.13,PDGFA,670,274,644,1010,1042,706,468
ENSG00000197462.3,ENSG00000197462,0,0,0,0,0,0,1
ENSG00000197465.14,GYPE,4,0,2,4,1,0,4
ENSG00000197467.17,COL13A1,79,3050,243,670,1732,76,92
ENSG00000197468.5,OR7E85BP,0,0,0,0,0,0,0
ENSG00000197471.12,SPN,2,7,0,0,15,10,8
ENSG00000197472.15,ZNF695,21,41,22,20,36,6,11
ENSG00000197475.11,ADAM3A,0,0,0,0,0,0,0
ENSG00000197476.3,ENSG00000197476,0,0,0,0,0,0,0
ENSG00000197479.7,PCDHB11,34,30,27,19,41,31,44
ENSG00000197483.11,ZNF628,222,190,185,175,469,277,343
ENSG00000197487.9,GALP,0,0,0,0,0,0,0
ENSG00000197496.6,SLC2A10,2445,1673,1451,1586,1561,2284,1546
ENSG00000197497.11,ZNF665,131,51,44,106,61,58,31
ENSG00000197498.13,RPF2,648,388,569,607,549,459,426
ENSG00000197503.4,LINC00477,0,0,0,0,0,0,0
ENSG00000197506.8,SLC28A3,10,1,31,9,3,13,8
ENSG00000197520.11,FAM177B,0,0,0,0,0,0,1
ENSG00000197530.13,MIB2,1319,965,1157,813,1919,994,1093
ENSG00000197532.3,OR6Y1,0,0,0,0,0,0,0
ENSG00000197535.16,MYO5A,2741,1046,1941,2119,2328,3853,3066
ENSG00000197536.11,IRF1-AS1,35,16,31,23,18,14,17
ENSG00000197540.8,GZMM,1,0,1,2,3,1,5
ENSG00000197548.13,ATG7,581,452,442,478,520,518,316
ENSG00000197549.10,PRAMENP,0,0,0,0,0,0,0
ENSG00000197550.3,ENSG00000197550,0,12,0,1,13,0,0
ENSG00000197555.10,SIPA1L1,1022,1115,1024,1062,2426,1461,1386
ENSG00000197557.7,TTC30A,290,292,149,201,507,227,196
ENSG00000197558.13,SSPOP,85,187,48,39,281,80,100
ENSG00000197561.7,ELANE,0,0,0,0,0,0,0
ENSG00000197562.10,RAB40C,654,560,574,553,1109,623,695
ENSG00000197563.11,PIGN,989,631,902,831,718,760,567
ENSG00000197565.17,COL4A6,672,851,502,489,1239,1478,640
ENSG00000197566.10,ZNF624,199,326,95,144,428,171,166
ENSG00000197568.15,HHLA3,275,154,142,149,195,176,165
ENSG00000197575.6,RPS17P2,0,0,0,1,0,0,0
ENSG00000197576.15,HOXA4,0,0,0,0,0,0,0
ENSG00000197579.8,TOPORS,966,619,653,758,991,830,741
ENSG00000197580.13,BCO2,11,9,10,10,18,8,4
ENSG00000197582.5,GPX1P1,414,41,133,5,107,215,207
ENSG00000197584.13,KCNMB2,0,14,0,0,27,0,0
ENSG00000197585.10,ENSG00000197585,2,2,1,4,4,2,4
ENSG00000197586.13,ENTPD6,2458,765,2317,2635,1119,1008,1094
ENSG00000197587.12,DMBX1,3,2,0,0,28,0,2
ENSG00000197588.10,KLKP1,0,0,0,0,0,0,0
ENSG00000197591.3,OR11L1,0,0,0,0,0,0,0
ENSG00000197594.14,ENPP1,705,592,602,199,416,602,378
ENSG00000197595.4,ATP11AUN,0,0,0,0,0,0,0
ENSG00000197599.13,CCDC154,28,36,36,21,48,8,22
ENSG00000197601.14,FAR1,2514,2496,2317,2680,2520,2186,1945
ENSG00000197603.16,CPLANE1,1686,1564,926,1275,1443,1483,1142
ENSG00000197608.12,ZNF841,373,337,289,334,375,339,235
ENSG00000197614.11,MFAP5,1448,8,2976,2203,132,2187,1780
ENSG00000197616.13,MYH6,0,1,0,6,3,98,3
ENSG00000197617.9,VN1R5,0,0,0,0,0,0,0
ENSG00000197619.15,ZNF615,251,262,147,185,396,203,176
ENSG00000197620.11,EOLA1,205,146,168,241,242,182,110
ENSG00000197622.13,CDC42SE1,4369,2395,4207,3517,3556,3104,3092
ENSG00000197627.3,UBE2Q2P12,0,0,0,0,1,0,0
ENSG00000197629.6,MPEG1,0,0,0,0,0,0,0
ENSG00000197632.9,SERPINB2,2,0,0,0,2,2,2
ENSG00000197635.11,DPP4,3402,282,901,248,71,2230,373
ENSG00000197641.12,SERPINB13,0,0,0,0,0,0,0
ENSG00000197644.2,ENSG00000197644,0,0,0,0,0,0,0
ENSG00000197646.8,PDCD1LG2,86,41,391,221,52,119,106
ENSG00000197647.13,ZNF433,136,92,83,94,150,49,67
ENSG00000197651.4,CCER1,0,0,0,0,0,0,0
ENSG00000197653.16,DNAH10,11,16,213,7,16,10,151
ENSG00000197658.9,SLC22A24,0,0,0,0,0,0,0
ENSG00000197665.7,ENSG00000197665,0,0,0,0,0,0,0
ENSG00000197670.6,ENSG00000197670,0,0,0,0,0,0,0
ENSG00000197674.8,OR51C1P,0,0,0,0,0,0,0
ENSG00000197683.5,KRTAP26-1,0,0,0,0,0,0,0
ENSG00000197692.5,CBX3P7,8,0,3,2,3,5,2
ENSG00000197694.19,SPTAN1,13732,14750,18077,18356,12567,16196,17196
ENSG00000197696.10,NMB,104,55,91,74,87,96,95
ENSG00000197702.14,PARVA,5732,5131,4440,5367,5752,5821,4683
ENSG00000197705.10,KLHL14,332,494,28,424,2975,201,202
ENSG00000197706.5,OR6C74,0,0,0,0,0,0,0
ENSG00000197712.12,FAM114A1,7012,3722,3327,5117,4462,5897,4461
ENSG00000197713.15,RPE,1416,906,1231,1259,1163,1251,980
ENSG00000197714.9,ZNF460,45,40,32,44,36,48,26
ENSG00000197721.17,CR1L,0,0,0,0,27,1,1
ENSG00000197724.11,PHF2,1156,2275,813,1192,3015,1081,1100
ENSG00000197728.11,RPS26,3054,1347,3588,2611,2397,2511,3983
ENSG00000197734.10,C14orf178,1,0,0,2,0,0,1
ENSG00000197744.5,PTMAP2,18,38,23,29,90,31,43
ENSG00000197745.3,SCGB1D4,0,0,0,0,0,0,0
ENSG00000197746.15,PSAP,55548,33865,43162,28156,35082,37887,35112
ENSG00000197747.9,S100A10,7782,1858,5828,6179,2956,6946,5753
ENSG00000197748.13,CFAP43,8,9,2,11,37,5,0
ENSG00000197753.11,LHFPL5,8,0,4,1,0,1,0
ENSG00000197756.10,RPL37A,19030,11913,11773,13317,12837,10688,8886
ENSG00000197757.8,HOXC6,0,0,0,0,1,2,2
ENSG00000197763.20,TXNRD3,383,375,268,325,365,356,281
ENSG00000197766.9,CFD,13,1,14,8,9,20,12
ENSG00000197768.11,STPG3,0,0,0,0,0,0,0
ENSG00000197769.6,MAP1LC3C,387,168,70,134,63,123,56
ENSG00000197771.13,MCMBP,1828,2113,1408,1684,2054,1286,1422
ENSG00000197774.14,EME2,919,466,1222,1068,885,627,537
ENSG00000197776.8,KLHDC1,55,64,35,29,60,38,32
ENSG00000197779.15,ZNF81,404,363,227,356,606,396,357
ENSG00000197780.11,TAF13,2476,683,1570,1692,1347,2844,1670
ENSG00000197782.15,ZNF780A,272,278,268,293,291,199,250
ENSG00000197785.14,ATAD3A,1335,673,1327,1394,1128,1335,1218
ENSG00000197786.3,OR5B17,0,0,0,0,0,0,0
ENSG00000197790.1,OR52M1,0,0,0,0,0,0,0
ENSG00000197794.2,IGKV7-3,0,0,0,0,0,0,0
ENSG00000197798.9,FAM118B,995,593,789,845,1061,638,730
ENSG00000197808.14,ZNF461,151,142,120,126,189,159,118
ENSG00000197813.6,ENSG00000197813,56,85,43,51,77,23,41
ENSG00000197815.4,ENSG00000197815,2,0,0,0,0,0,0
ENSG00000197816.16,CCDC180,27,30,35,22,28,10,15
ENSG00000197818.12,SLC9A8,481,427,382,402,511,384,312
ENSG00000197822.12,OCLN,311,16,372,342,27,178,93
ENSG00000197826.13,CFAP299,0,2,2,1,1,0,1
ENSG00000197837.4,H4C16,22,9,4,9,5,10,12
ENSG00000197838.5,CYP2A13,0,0,0,0,0,0,0
ENSG00000197841.15,ZNF181,232,256,189,157,417,154,141
ENSG00000197847.12,SLC22A20P,3,4,3,10,3,7,3
ENSG00000197849.7,OR8G1,0,0,0,0,0,0,0
ENSG00000197852.12,INKA2,448,186,334,273,265,599,389
ENSG00000197857.16,ZNF44,239,163,192,187,205,197,123
ENSG00000197858.12,GPAA1,1529,1092,1592,1132,1471,1292,999
ENSG00000197859.11,ADAMTSL2,377,354,16,104,10068,178,127
ENSG00000197860.10,SGTB,714,463,431,658,648,825,531
ENSG00000197863.9,ZNF790,143,121,113,129,170,119,114
ENSG00000197866.3,OR5M12P,0,0,0,0,0,0,0
ENSG00000197870.14,PRB3,0,0,0,0,1,3,0
ENSG00000197872.11,CYRIA,210,166,335,260,320,194,129
ENSG00000197879.17,MYO1C,7650,3630,7497,5820,3779,6955,5086
ENSG00000197880.10,MDS2,18,3,4,2,2,8,9
ENSG00000197882.3,OR7E13P,0,0,0,0,1,0,0
ENSG00000197885.11,NKIRAS1,484,268,360,370,411,309,311
ENSG00000197887.6,OR1S2,0,0,0,0,0,0,0
ENSG00000197888.3,UGT2B17,4,0,1,0,1,1,0
ENSG00000197889.10,MEIG1,2,2,1,2,8,1,2
ENSG00000197891.12,SLC22A12,0,0,0,0,0,0,0
ENSG00000197892.13,KIF13B,2210,460,966,754,1797,1980,729
ENSG00000197893.14,NRAP,1,0,1,2,7,2,0
ENSG00000197894.12,ADH5,6469,3699,4164,5365,4374,4049,3796
ENSG00000197901.12,SLC22A6,0,0,0,0,0,0,0
ENSG00000197903.8,H2BC12,1026,330,514,516,747,876,777
ENSG00000197905.10,TEAD4,310,388,261,476,453,237,360
ENSG00000197912.16,SPG7,3418,2735,4003,3166,3189,2250,2157
ENSG00000197915.7,HRNR,0,0,0,0,0,1,1
ENSG00000197919.6,IFNA1,0,0,0,0,0,0,0
ENSG00000197921.6,HES5,0,0,1,3,0,0,3
ENSG00000197927.14,NBEAP2,34,19,59,72,24,77,44
ENSG00000197928.11,ZNF677,436,353,144,230,617,370,238
ENSG00000197930.13,ERO1A,1865,1751,2487,1832,1798,1934,1409
ENSG00000197933.13,ZNF823,177,73,161,159,99,132,127
ENSG00000197934.8,CYYR1-AS1,3,0,0,0,4,0,0
ENSG00000197935.7,ZNF311,87,60,76,69,62,24,51
ENSG00000197937.13,ZNF347,435,335,232,409,412,326,269
ENSG00000197938.6,OR5H2,0,0,0,0,0,0,0
ENSG00000197943.12,PLCG2,29,9,8,11,13,23,8
ENSG00000197948.11,FCHSD1,1006,745,1489,1037,680,879,871
ENSG00000197951.10,ZNF71,656,672,476,503,1037,518,601
ENSG00000197953.6,AADACL2,0,0,0,0,0,0,0
ENSG00000197956.10,S100A6,13949,448,9517,10902,646,3574,8042
ENSG00000197958.13,RPL12,18113,9955,9502,11330,10907,9509,9191
ENSG00000197959.15,DNM3,294,362,153,321,1373,342,287
ENSG00000197961.12,ZNF121,384,224,640,532,410,284,413
ENSG00000197965.12,MPZL1,9928,6712,7596,7733,9281,8763,6349
ENSG00000197969.14,VPS13A,2088,1333,2276,1319,1314,1718,981
ENSG00000197971.16,MBP,964,185,631,413,424,395,643
ENSG00000197976.12,AKAP17A,0,0,0,0,0,0,0
ENSG00000197977.4,ELOVL2,739,1629,879,647,745,377,768
ENSG00000197978.10,GOLGA6L9,129,176,192,155,197,59,75
ENSG00000197980.14,LEKR1,7,5,4,6,17,3,2
ENSG00000197982.14,C1orf122,1700,670,1296,996,1746,1827,1653
ENSG00000197984.5,OR51A8P,0,0,0,0,0,0,0
ENSG00000197989.15,SNHG12,346,187,443,470,182,163,152
ENSG00000197990.6,ZNF734P,0,0,0,0,0,0,0
ENSG00000197991.11,ENSG00000197991,0,0,0,0,0,0,0
ENSG00000197992.7,CLEC9A,0,0,0,0,0,0,0
ENSG00000197993.9,KEL,3,14,5,9,30,5,3
ENSG00000198000.12,NOL8,1017,903,845,490,1324,723,732
ENSG00000198001.16,IRAK4,462,275,311,455,343,181,261
ENSG00000198003.12,ODAD3,7,19,6,21,22,5,9
ENSG00000198010.13,DLGAP2,4,0,2,4,17,5,0
ENSG00000198015.14,MRPL42,1294,846,1231,1155,1253,936,1028
ENSG00000198018.7,ENTPD7,1488,1988,1358,1785,2093,2431,1511
ENSG00000198019.15,FCGR1BP,0,0,0,0,0,0,0
ENSG00000198021.8,SPANXA1,0,0,0,0,0,0,0
ENSG00000198022.6,SAGE2P,0,0,0,0,0,0,0
ENSG00000198026.8,ZNF335,896,751,969,906,832,710,816
ENSG00000198028.4,ZNF560,84,36,27,7,33,24,1
ENSG00000198033.13,TUBA3C,0,0,0,0,0,0,0
ENSG00000198034.11,RPS4X,19310,26601,12650,13547,23898,18567,10305
ENSG00000198039.12,ZNF273,77,122,84,84,146,66,97
ENSG00000198040.11,ZNF84,1508,1351,1202,1174,1685,960,777
ENSG00000198042.11,MAK16,699,420,651,659,582,644,583
ENSG00000198046.13,ZNF667,386,274,362,243,563,356,298
ENSG00000198049.7,AVPR1B,0,0,0,0,25,0,0
ENSG00000198053.12,SIRPA,3404,541,3312,2913,1579,4564,3304
ENSG00000198054.12,DSCR8,0,0,0,0,0,0,0
ENSG00000198055.11,GRK6,740,734,826,887,1061,636,592
ENSG00000198056.16,PRIM1,54,193,49,119,174,26,28
ENSG00000198060.10,MARCHF5,1432,1135,1291,1178,1657,1196,1038
ENSG00000198062.16,POTEH,0,0,0,0,0,0,0
ENSG00000198064.15,NPIPB13,10,4,8,10,3,6,4
ENSG00000198074.10,AKR1B10,2,0,2,2,1,2,2
ENSG00000198075.10,SULT1C4,2596,504,2742,2959,544,1492,603
ENSG00000198077.11,CYP2A7,0,0,0,0,0,0,0
ENSG00000198081.11,ZBTB14,417,467,326,346,711,340,345
ENSG00000198083.9,KRTAP9-9,0,0,0,0,0,0,0
ENSG00000198087.7,CD2AP,2607,481,2053,2064,912,2883,1901
ENSG00000198088.10,NUP62CL,9,7,12,8,6,3,9
ENSG00000198089.16,SFI1,416,375,412,328,377,202,202
ENSG00000198090.4,KRTAP4-6,0,0,0,0,0,0,0
ENSG00000198092.6,TMPRSS11F,0,0,1,0,0,1,0
ENSG00000198093.11,ZNF649,463,370,220,368,672,377,283
ENSG00000198099.10,ADH4,0,0,0,0,0,0,0
ENSG00000198104.4,OR2T6,0,0,0,0,0,0,0
ENSG00000198105.16,ZNF248,523,538,468,461,741,298,306
ENSG00000198106.8,ENSG00000198106,0,0,0,1,2,1,0
ENSG00000198108.4,CHSY3,593,503,425,499,727,919,923
ENSG00000198113.3,TOR4A,523,207,763,383,328,750,449
ENSG00000198121.15,LPAR1,864,1060,358,813,2293,1011,408
ENSG00000198125.13,MB,0,0,0,0,0,1,0
ENSG00000198128.4,OR2L3,0,0,0,0,0,0,0
ENSG00000198129.3,DEFB107B,0,0,0,0,0,0,0
ENSG00000198130.16,HIBCH,747,456,483,669,695,502,331
ENSG00000198131.15,ZNF544,638,456,503,518,434,541,360
ENSG00000198133.9,TMEM229B,41,8,18,5,21,19,1
ENSG00000198134.3,PTMAP9,12,14,12,10,105,38,35
ENSG00000198142.5,SOWAHC,656,418,605,708,883,766,974
ENSG00000198146.4,ZNF770,1379,1244,1077,1297,1892,1319,1063
ENSG00000198153.8,ZNF849P,2,0,0,0,5,1,0
ENSG00000198155.6,ZNF876P,4,4,1,0,8,2,3
ENSG00000198156.11,NPIPB6,4,5,11,5,12,4,4
ENSG00000198157.11,HMGN5,202,177,145,181,262,126,132
ENSG00000198160.15,MIER1,1418,986,956,1085,1484,1212,990
ENSG00000198162.12,MAN1A2,2673,2100,2019,2399,3383,3676,2395
ENSG00000198168.9,SVIP,333,180,199,310,349,241,291
ENSG00000198169.9,ZNF251,604,742,466,520,1054,355,490
ENSG00000198171.13,DDRGK1,1026,713,1491,788,1076,898,704
ENSG00000198173.5,FAM47C,0,0,0,0,0,0,0
ENSG00000198176.13,TFDP1,2130,2383,1907,2245,2207,1751,1520
ENSG00000198178.11,CLEC4C,0,0,0,0,0,0,0
ENSG00000198182.13,ZNF607,214,157,180,164,260,152,125
ENSG00000198183.13,BPIFA1,0,0,0,0,0,0,0
ENSG00000198185.12,ZNF334,291,363,328,287,405,169,170
ENSG00000198189.11,HSD17B11,841,437,524,659,576,741,1264
ENSG00000198198.17,SZT2,1070,1530,1124,1004,1421,1084,1005
ENSG00000198203.10,SULT1C2,53,67,25,47,29,8,23
ENSG00000198205.7,ZXDA,0,66,89,0,128,216,164
ENSG00000198208.12,RPS6KL1,50,2,127,60,15,52,44
ENSG00000198211.8,ENSG00000198211,1,1,0,0,0,2,0
ENSG00000198216.14,CACNA1E,0,0,3,0,31,0,6
ENSG00000198217.5,OR51H2P,0,0,0,0,0,0,0
ENSG00000198218.12,QRICH1,40,36,67,53,66,36,37
ENSG00000198221.12,AFDN-DT,49,33,35,34,42,24,27
ENSG00000198223.18,CSF2RA,0,0,0,0,0,0,0
ENSG00000198225.5,FKBP1C,27,15,27,19,35,43,45
ENSG00000198231.14,DDX42,4513,4075,3764,4340,4538,3721,3519
ENSG00000198237.8,GUSBP13,3,8,1,5,4,2,1
ENSG00000198242.14,RPL23A,7024,6572,5502,5601,6116,4578,5059
ENSG00000198246.10,SLC29A3,148,138,122,108,263,152,93
ENSG00000198251.7,CYP2A7P2,0,0,0,0,0,0,0
ENSG00000198252.12,STYX,1369,674,823,1086,1143,1248,1091
ENSG00000198258.11,UBL5,3094,1485,2197,2262,1916,1773,1868
ENSG00000198261.3,OR5BB1P,0,0,0,0,0,0,0
ENSG00000198265.12,HELZ,1719,1785,1002,1900,1970,2035,1711
ENSG00000198270.13,TMEM116,150,140,83,71,169,92,94
ENSG00000198271.5,KRTAP4-5,0,0,0,0,0,0,0
ENSG00000198276.16,UCKL1,906,671,932,835,785,540,630
