gene_id,gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,contrast
ENSG00000270956.1,ENSG00000270956,-0.421940383635387,-1.04256527751777,-0.565239160105706,0.605009552698019,0.807108843356709,-5.534745187118,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000270959.2,LPP-AS2,0.646182133894266,1.5099431256547,1.19756224647003,0.303415837353253,0.613867339610873,-5.31556384670763,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000270964.1,MAP2K5-DT,0.63596623292929,-1.06934344923971,0.795096788531167,0.475307480393282,0.729468267830654,-5.31580476785132,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000270977.2,ENSG00000270977,1.88233831227553,-2.16828915388122,1.69915980839316,0.171787872260888,0.501020876011715,-4.37700001245406,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271009.3,ENSG00000271009,3.20679804385101,-0.78106120113494,3.37991020872363,0.032280541871457,0.321413876558708,-3.1851661349911,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271011.1,ENSG00000271011,-0.178044959578103,-2.63798250187537,-0.150898855398044,0.888066306441992,0.953131030428124,-5.41162830261466,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271013.1,LRRC37A9P,2.4693267199455,-2.51712580874713,1.95149504701993,0.129975909879396,0.45192394080944,-4.16646253549222,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271092.5,TLCD4-RWDD3,0.488338646075776,-1.28378644433827,0.503777296690052,0.643447368258482,0.828833313214868,-5.47151608582366,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271109.2,LINC03049,0.0434853618131627,-2.92064813739369,0.0379525567800662,0.971720132836149,0.987377805445663,-5.37327231780901,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271122.1,HERPUD2-AS1,-0.127584860315458,3.10165042679065,-0.353990904603443,0.742943446697556,0.883242922510861,-6.30777525750784,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271133.7,ITGB8-AS1,0.119881790535308,0.0786432873852409,0.196826677947594,0.854487806250987,0.938594657341827,-5.83392974913917,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271141.1,ENSG00000271141,0.196253703487824,-1.69125058478375,0.230737244433895,0.82993505339998,0.927896734200128,-5.53036710023932,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271147.8,ARMCX5-GPRASP2,0.313096384227974,2.39907328968544,0.650468740314404,0.55425922959939,0.776979910851256,-5.96311772751205,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271155.1,ENSG00000271155,1.40579611700109,-0.055448228400404,1.76359432700139,0.159866293780108,0.487276977082717,-4.50683233895509,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271200.1,PATJ-DT,1.02785076093024,-2.73097448510964,0.921463772994045,0.413892849152274,0.690295523882546,-4.97551089252307,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271254.7,ENSG00000271254,1.05690000886956,3.81559123793749,3.05302072816582,0.043095706620318,0.334279110547032,-3.63547580360206,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271265.1,ENSG00000271265,1.15942301780826,-2.63447227937798,1.0549680174865,0.356553765086793,0.650793346474691,-4.88210040009716,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271270.8,TMCC1-DT,0.460448804745336,1.26373442689179,0.889239929964746,0.428884480417237,0.699837449573999,-5.58080924850987,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271303.2,SRXN1,-1.91426340276506,0.100088283894856,-2.61936247941632,0.0649722105181867,0.363630901107273,-3.76354673509252,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271327.1,ENSG00000271327,0.401794670923912,-2.27147061069173,0.391981383491096,0.716989355366196,0.869695940489292,-5.371367098761,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271334.6,LINC02104,0.929774314015992,-1.22591642825488,1.020414792687,0.370668828317535,0.660394778154564,-5.09617687552073,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271335.6,CCNY-AS1,0.225165916868764,-0.934809247834191,0.307052122590637,0.775605866224189,0.900551492090091,-5.63598650200635,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271344.1,ENSG00000271344,-1.27915435160431,-1.11832673781263,-1.6442804692545,0.182698990357592,0.51302413690461,-4.61622549669952,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271361.1,HTATSF1P2,0.166323160470474,-0.687625769847544,0.209396439530046,0.845360755288641,0.934266212591521,-5.71261293932175,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271367.1,ENSG00000271367,-1.30496118919839,-1.87903576675576,-1.42430864354572,0.234371640627507,0.558197506119884,-4.74445665934361,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271369.1,ENSG00000271369,-0.413701955844456,1.54207112055957,-0.469090766197711,0.665784241851951,0.841178115602496,-5.97188117784421,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271380.1,ENSG00000271380,1.6911985819646,-0.515821720319234,2.19993628575538,0.0995960695406858,0.412419496634601,-4.03451052288949,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271383.9,NBPF19,0.59602503976747,-0.688644083297317,0.828317022308381,0.458477846774085,0.719634429998306,-5.35137405947987,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271425.9,NBPF10,0.371667510036329,2.30240653514311,0.535679135071507,0.623309777720193,0.818688227913517,-6.01191989878528,vsmc_C224Y_cluster_CAD_vs_ISO
ENSG00000271427.1,ENSG00000271427,2.09938066202762,-2.73097448510964,1.67696839729507,0.176113284620668,0.505171738007934,-4.36631878465314,vsmc_C224Y_cluster_CAD_vs_ISO
